time_ms,motor,pwm,speedA,speedB
7911,A,110,0,0
7921,A,110,0,0
7931,A,110,0,0
7941,A,110,0,0
7951,A,110,0,0
7961,A,110,0,0
7971,A,110,0,0
7981,A,110,0,0
7991,A,110,0,0
8001,A,110,0,0
8011,A,110,0,0
8021,A,110,0,0
8031,A,110,0,0
8155,A,110,0,0
8165,A,110,0,0
8175,A,110,0,0
8185,A,110,0,0
8195,A,110,0,0
8205,A,110,0,0
8215,A,110,0,0
8225,A,110,0,0
8235,A,110,0,0
8245,A,110,0,0
8255,A,110,0,0
8265,A,110,0,0
8275,A,110,0,0
8285,A,110,0,0
8295,A,110,0,0
8305,A,110,0,0
8315,A,110,0,0
8439,A,110,0,0
8449,A,110,0,0
8459,A,110,0,0
8469,A,110,0,0
8479,A,110,0,0
8489,A,110,0,0
8499,A,110,0,0
8509,A,110,0,0
8519,A,110,0,0
8529,A,110,0,0
8539,A,110,0,0
8549,A,110,0,0
8559,A,110,0,0
8569,A,110,0,0
8579,A,110,0,0
8589,A,110,0,0
8599,A,110,0,0
8723,A,110,0,0
8733,A,110,0,0
8743,A,110,0,0
8753,A,110,0,0
8763,A,110,0,0
8773,A,110,0,0
8783,A,110,0,0
8793,A,110,0,0
8803,A,110,0,0
8813,A,110,0,0
8823,A,110,0,0
8833,A,110,0,0
8843,A,110,0,0
8853,A,110,0,0
8863,A,110,0,0
8873,A,110,0,0
8883,A,110,0,0
9008,A,110,0,0
9019,A,110,0,0
9029,A,110,0,0
9039,A,110,0,0
9049,A,110,0,0
9059,A,110,0,0
9069,A,110,0,0
9079,A,110,0,0
9089,A,110,0,0
9099,A,110,0,0
9109,A,110,0,0
9119,A,110,0,0
9129,A,110,0,0
9139,A,110,0,0
9149,A,110,0,0
9159,A,110,0,0
9169,A,110,0,0
9293,A,110,0,0
9303,A,110,0,0
9313,A,110,0,0
9323,A,110,0,0
9333,A,110,0,0
9343,A,110,0,0
9353,A,110,0,0
9363,A,110,0,0
9373,A,110,0,0
9383,A,110,0,0
9393,A,110,0,0
9403,A,110,0,0
9413,A,110,0,0
9423,A,110,0,0
9433,A,110,0,0
9443,A,110,0,0
9453,A,110,0,0
9577,A,110,0,0
9587,A,110,0,0
9597,A,110,0,0
9607,A,110,0,0
9617,A,110,0,0
9627,A,110,0,0
9637,A,110,0,0
9647,A,110,0,0
9657,A,110,0,0
9667,A,110,0,0
9677,A,110,0,0
9687,A,110,0,0
9697,A,110,0,0
9707,A,110,0,0
9717,A,110,0,0
9727,A,110,0,0
9737,A,110,0,0
9747,A,110,0,0
9871,A,110,0,0
9881,A,110,0,0
9891,A,110,0,0
9901,A,110,0,0
9911,A,110,0,0
9921,A,110,0,0
9931,A,110,0,0
9941,A,110,0,0
9951,A,110,0,0
9961,A,110,0,0
9971,A,110,0,0
9981,A,110,0,0
9991,A,110,0,0
10001,A,110,0,0
10011,A,110,0,0
10021,A,110,0,0
12149,A,120,0,0
12159,A,120,0,0
12169,A,120,0,0
12179,A,120,0,0
12189,A,120,0,0
12199,A,120,0,0
12209,A,120,0,0
12219,A,120,0,0
12229,A,120,0,0
12239,A,120,0,0
12249,A,120,0,0
12259,A,120,0,0
12269,A,120,0,0
12279,A,120,0,0
12289,A,120,0,0
12299,A,120,0,0
12309,A,120,0,0
12434,A,120,0,0
12445,A,120,0,0
12455,A,120,0,0
12465,A,120,0,0
12475,A,120,0,0
12485,A,120,0,0
12495,A,120,0,0
12505,A,120,0,0
12515,A,120,0,0
12525,A,120,0,0
12535,A,120,0,0
12545,A,120,0,0
12555,A,120,0,0
12565,A,120,0,0
12575,A,120,0,0
12699,A,120,0,0
12709,A,120,0,0
12719,A,120,0,0
12729,A,120,0,0
12739,A,120,0,0
12749,A,120,0,0
12759,A,120,0,0
12769,A,120,0,0
12779,A,120,0,0
12789,A,120,0,0
12799,A,120,0,0
12809,A,120,0,0
12819,A,120,0,0
12829,A,120,0,0
12839,A,120,0,0
12964,A,120,0,0
12975,A,120,0,0
12985,A,120,0,0
12995,A,120,0,0
13005,A,120,0,0
13015,A,120,0,0
13025,A,120,0,0
13035,A,120,0,0
13045,A,120,0,0
13055,A,120,0,0
13065,A,120,0,0
13075,A,120,0,0
13085,A,120,0,0
13095,A,120,0,0
13105,A,120,0,0
13229,A,120,0,0
13239,A,120,0,0
13249,A,120,0,0
13259,A,120,0,0
13269,A,120,0,0
13279,A,120,0,0
13289,A,120,0,0
13299,A,120,0,0
13309,A,120,0,0
13319,A,120,0,0
13329,A,120,0,0
13339,A,120,0,0
13349,A,120,0,0
13359,A,120,0,0
13483,A,120,0,0
13493,A,120,0,0
13503,A,120,0,0
13513,A,120,0,0
13523,A,120,0,0
13533,A,120,0,0
13543,A,120,0,0
13553,A,120,0,0
13563,A,120,0,0
13573,A,120,0,0
13583,A,120,0,0
13593,A,120,0,0
13603,A,120,0,0
13613,A,120,0,0
13623,A,120,0,0
13748,A,120,0,0
13759,A,120,0,0
13769,A,120,0,0
13779,A,120,0,0
13789,A,120,0,0
13799,A,120,0,0
13809,A,120,0,0
13819,A,120,0,0
13829,A,120,0,0
13839,A,120,0,0
13849,A,120,0,0
13859,A,120,0,0
13869,A,120,0,0
13879,A,120,0,0
13889,A,120,0,0
14013,A,120,0,0
14023,A,120,0,0
14033,A,120,0,0
14043,A,120,0,0
14053,A,120,0,0
14063,A,120,0,0
14073,A,120,0,0
14083,A,120,0,0
14093,A,120,0,0
14103,A,120,0,0
14113,A,120,0,0
14123,A,120,0,0
14133,A,120,0,0
14143,A,120,0,0
14153,A,120,0,0
14278,A,120,0,0
14289,A,120,0,0
14299,A,120,0,0
14309,A,120,0,0
14319,A,120,0,0
14329,A,120,0,0
14339,A,120,0,0
14349,A,120,0,0
14359,A,120,0,0
14369,A,120,0,0
14379,A,120,0,0
14389,A,120,0,0
14399,A,120,0,0
14409,A,120,0,0
14419,A,120,0,0
14543,A,120,0,0
14553,A,120,0,0
14563,A,120,0,0
14573,A,120,0,0
14583,A,120,0,0
14593,A,120,0,0
14603,A,120,0,0
14613,A,120,0,0
14623,A,120,0,0
14633,A,120,0,0
14643,A,120,0,0
14653,A,120,0,0
14663,A,120,0,0
14673,A,120,0,0
14683,A,120,0,0
14808,A,120,0,0
14819,A,120,0,0
14829,A,120,0,0
14839,A,120,0,0
14849,A,120,0,0
14859,A,120,0,0
14869,A,120,0,0
14879,A,120,0,0
14889,A,120,0,0
14899,A,120,0,0
14909,A,120,0,0
14919,A,120,0,0
14929,A,120,0,0
14939,A,120,0,0
14949,A,120,0,0
15073,A,120,0,0
15083,A,120,0,0
15093,A,120,0,0
15103,A,120,0,0
15113,A,120,0,0
15123,A,120,0,0
15133,A,120,0,0
15143,A,120,0,0
15153,A,120,0,0
15163,A,120,0,0
15173,A,120,0,0
15183,A,120,0,0
15193,A,120,0,0
15203,A,120,0,0
15213,A,120,0,0
15338,A,120,0,0
15349,A,120,0,0
15359,A,120,0,0
15369,A,120,0,0
15379,A,120,0,0
15389,A,120,0,0
15399,A,120,0,0
15409,A,120,0,0
15419,A,120,0,0
15429,A,120,0,0
15439,A,120,0,0
15449,A,120,0,0
15459,A,120,0,0
15469,A,120,0,0
15479,A,120,0,0
15603,A,120,0,0
15613,A,120,0,0
15623,A,120,0,0
15633,A,120,0,0
15643,A,120,0,0
15653,A,120,0,0
15663,A,120,0,0
15673,A,120,0,0
15683,A,120,0,0
15693,A,120,0,0
15703,A,120,0,0
15713,A,120,0,0
15723,A,120,0,0
15733,A,120,0,0
15743,A,120,0,0
15868,A,120,0,0
15879,A,120,0,0
15889,A,120,0,0
15899,A,120,0,0
15909,A,120,0,0
15919,A,120,0,0
15929,A,120,0,0
15939,A,120,0,0
15949,A,120,0,0
15959,A,120,0,0
15969,A,120,0,0
15979,A,120,0,0
15989,A,120,0,0
15999,A,120,0,0
16009,A,120,0,0
16133,A,120,0,0
16143,A,120,0,0
18149,A,130,4,125
18159,A,130,1,0
18169,A,130,0,0
18179,A,130,0,0
18189,A,130,1,0
18199,A,130,10,0
18209,A,130,0,0
18219,A,130,47,0
18229,A,130,0,0
18239,A,130,0,0
18249,A,130,0,0
18259,A,130,0,0
18269,A,130,0,0
18279,A,130,0,0
18289,A,130,0,0
18299,A,130,0,0
18423,A,130,0,0
18433,A,130,0,0
18443,A,130,0,0
18453,A,130,0,0
18463,A,130,0,0
18473,A,130,0,0
18483,A,130,0,0
18493,A,130,0,0
18503,A,130,0,1
18513,A,130,0,0
18523,A,130,0,0
18533,A,130,0,0
18543,A,130,0,0
18553,A,130,0,0
18563,A,130,0,2
18688,A,130,104,101
18699,A,130,0,0
18709,A,130,0,0
18719,A,130,0,0
18729,A,130,0,0
18739,A,130,0,0
18749,A,130,0,0
18759,A,130,0,0
18769,A,130,0,0
18779,A,130,0,0
18789,A,130,0,0
18799,A,130,0,0
18809,A,130,0,0
18819,A,130,0,0
18829,A,130,0,0
18953,A,130,41,200
18963,A,130,0,0
18973,A,130,0,0
18983,A,130,0,0
18993,A,130,0,0
19003,A,130,0,0
19013,A,130,0,0
19023,A,130,0,0
19033,A,130,0,0
19043,A,130,0,0
19053,A,130,0,0
19063,A,130,0,0
19073,A,130,0,0
19083,A,130,0,0
19207,A,130,0,0
19217,A,130,0,0
19227,A,130,0,0
19237,A,130,0,0
19247,A,130,0,0
19257,A,130,0,0
19267,A,130,0,0
19277,A,130,0,0
19287,A,130,0,0
19297,A,130,0,0
19307,A,130,0,0
19317,A,130,0,0
19327,A,130,0,0
19337,A,130,0,0
19347,A,130,0,0
19472,A,130,0,0
19483,A,130,0,0
19493,A,130,0,0
19503,A,130,0,0
19513,A,130,0,0
19523,A,130,0,0
19533,A,130,0,0
19543,A,130,0,0
19553,A,130,0,0
19563,A,130,0,0
19573,A,130,0,0
19583,A,130,0,0
19593,A,130,0,0
19603,A,130,0,0
19613,A,130,0,0
19737,A,130,0,0
19747,A,130,0,0
19757,A,130,0,0
19767,A,130,0,0
19777,A,130,0,0
19787,A,130,0,0
19797,A,130,0,0
19807,A,130,0,0
19817,A,130,0,0
19827,A,130,0,0
19837,A,130,0,0
19847,A,130,0,0
19857,A,130,0,0
19867,A,130,0,0
19877,A,130,0,0
20002,A,130,0,0
20013,A,130,0,0
20023,A,130,0,0
20033,A,130,0,0
20043,A,130,0,0
20053,A,130,0,0
20063,A,130,0,0
20073,A,130,0,0
20083,A,130,0,0
20093,A,130,0,0
20103,A,130,0,0
20113,A,130,0,0
20123,A,130,0,0
20133,A,130,0,0
20143,A,130,0,0
20267,A,130,0,0
20277,A,130,0,0
20287,A,130,0,0
20297,A,130,0,0
20307,A,130,0,0
20317,A,130,0,0
20327,A,130,0,0
20337,A,130,0,0
20347,A,130,0,0
20357,A,130,0,0
20367,A,130,0,0
20377,A,130,0,0
20387,A,130,0,0
20397,A,130,0,0
20521,A,130,0,0
20531,A,130,0,0
20541,A,130,0,0
20551,A,130,0,0
20561,A,130,0,0
20571,A,130,0,0
20581,A,130,0,0
20591,A,130,0,0
20601,A,130,0,0
20611,A,130,0,0
20621,A,130,0,0
20631,A,130,0,0
20641,A,130,0,0
20651,A,130,0,0
20661,A,130,0,0
20786,A,130,0,0
20797,A,130,0,0
20807,A,130,0,0
20817,A,130,0,0
20827,A,130,0,0
20837,A,130,0,0
20847,A,130,0,0
20857,A,130,0,0
20867,A,130,0,0
20877,A,130,0,0
20887,A,130,0,0
20897,A,130,0,0
20907,A,130,0,0
20917,A,130,0,0
20927,A,130,0,0
21051,A,130,0,0
21061,A,130,0,0
21071,A,130,0,0
21081,A,130,0,0
21091,A,130,0,0
21101,A,130,0,0
21111,A,130,0,0
21121,A,130,0,0
21131,A,130,0,0
21141,A,130,0,0
21151,A,130,0,0
21161,A,130,0,0
21171,A,130,0,0
21181,A,130,0,0
21191,A,130,0,0
21316,A,130,0,0
21327,A,130,0,0
21337,A,130,0,0
21347,A,130,0,0
21357,A,130,0,0
21367,A,130,0,0
21377,A,130,0,0
21387,A,130,0,0
21397,A,130,0,0
21407,A,130,0,0
21417,A,130,0,0
21427,A,130,0,0
21437,A,130,0,0
21447,A,130,0,0
21457,A,130,0,0
21581,A,130,79,196
21591,A,130,0,0
21601,A,130,0,0
21611,A,130,0,0
21621,A,130,0,0
21631,A,130,0,0
21641,A,130,0,0
21651,A,130,0,0
21661,A,130,0,0
21671,A,130,0,0
21681,A,130,0,0
21691,A,130,0,0
21701,A,130,0,0
21711,A,130,0,0
21721,A,130,0,0
21846,A,130,0,0
21856,A,130,0,0
21866,A,130,0,23
21876,A,130,0,0
21886,A,130,0,0
21896,A,130,0,0
21906,A,130,0,0
21916,A,130,0,0
21926,A,130,0,0
21936,A,130,2,0
21946,A,130,0,0
21956,A,130,0,0
21966,A,130,0,0
21976,A,130,0,0
22101,A,130,0,0
22111,A,130,0,0
22121,A,130,0,0
22131,A,130,0,0
22141,A,130,0,0
24149,A,140,0,0
24159,A,140,0,0
24169,A,140,0,0
24179,A,140,1,0
24189,A,140,0,0
24199,A,140,0,0
24209,A,140,0,0
24219,A,140,0,0
24229,A,140,0,0
24239,A,140,0,0
24249,A,140,1,0
24259,A,140,0,0
24269,A,140,1,0
24279,A,140,0,0
24289,A,140,0,0
24299,A,140,0,0
24309,A,140,1,0
24434,A,140,6,0
24445,A,140,1,0
24455,A,140,0,0
24465,A,140,1,0
24475,A,140,0,0
24485,A,140,1,0
24495,A,140,0,0
24505,A,140,1,0
24515,A,140,1,0
24525,A,140,0,0
24535,A,140,1,0
24545,A,140,0,0
24555,A,140,1,0
24565,A,140,0,0
24575,A,140,1,0
24699,A,140,8,0
24709,A,140,1,0
24719,A,140,0,0
24729,A,140,1,0
24739,A,140,0,0
24749,A,140,1,0
24759,A,140,1,0
24769,A,140,0,0
24779,A,140,1,0
24789,A,140,1,0
24799,A,140,0,0
24809,A,140,1,0
24819,A,140,0,0
24829,A,140,1,0
24839,A,140,1,0
24964,A,140,12,0
24975,A,140,1,0
24985,A,140,0,0
24995,A,140,1,0
25005,A,140,0,0
25015,A,140,1,0
25025,A,140,1,0
25035,A,140,0,0
25045,A,140,1,0
25055,A,140,1,0
25065,A,140,0,0
25075,A,140,0,0
25085,A,140,3,0
25095,A,140,1,0
25105,A,140,0,0
25229,A,140,10,0
25239,A,140,0,0
25249,A,140,1,0
25259,A,140,1,0
25269,A,140,0,0
25279,A,140,1,0
25289,A,140,0,0
25299,A,140,1,0
25309,A,140,0,0
25319,A,140,1,0
25329,A,140,1,0
25339,A,140,0,0
25349,A,140,1,0
25359,A,140,1,0
25483,A,140,8,0
25493,A,140,1,0
25503,A,140,0,0
25513,A,140,1,0
25523,A,140,1,0
25533,A,140,0,0
25543,A,140,1,0
25553,A,140,0,0
25563,A,140,1,0
25573,A,140,0,0
25583,A,140,1,0
25593,A,140,1,0
25603,A,140,0,0
25613,A,140,1,0
25623,A,140,1,0
25748,A,140,7,0
25759,A,140,1,0
25769,A,140,0,0
25779,A,140,1,0
25789,A,140,0,0
25799,A,140,1,0
25809,A,140,0,0
25819,A,140,1,0
25829,A,140,1,0
25839,A,140,0,0
25849,A,140,1,0
25859,A,140,1,0
25869,A,140,0,0
25879,A,140,1,0
25889,A,140,0,0
26013,A,140,7,0
26023,A,140,1,0
26033,A,140,1,0
26043,A,140,0,0
26053,A,140,1,0
26063,A,140,1,0
26073,A,140,0,0
26083,A,140,1,0
26093,A,140,1,0
26103,A,140,0,0
26113,A,140,1,0
26123,A,140,0,0
26133,A,140,1,0
26143,A,140,1,0
26153,A,140,0,0
26278,A,140,8,0
26289,A,140,1,0
26299,A,140,0,0
26309,A,140,1,0
26319,A,140,0,0
26329,A,140,1,0
26339,A,140,0,0
26349,A,140,1,0
26359,A,140,1,0
26369,A,140,0,0
26379,A,140,1,0
26389,A,140,1,0
26399,A,140,0,0
26409,A,140,1,0
26419,A,140,0,0
26543,A,140,7,0
26553,A,140,1,0
26563,A,140,1,0
26573,A,140,0,0
26583,A,140,1,0
26593,A,140,1,0
26603,A,140,0,0
26613,A,140,1,0
26623,A,140,1,0
26633,A,140,0,0
26643,A,140,0,0
26653,A,140,1,0
26663,A,140,1,0
26673,A,140,0,0
26683,A,140,1,0
26808,A,140,7,0
26819,A,140,1,0
26829,A,140,1,0
26839,A,140,0,0
26849,A,140,1,0
26859,A,140,1,0
26869,A,140,0,0
26879,A,140,1,0
26889,A,140,1,0
26899,A,140,0,0
26909,A,140,1,0
26919,A,140,1,0
26929,A,140,0,0
26939,A,140,1,0
26949,A,140,0,0
27073,A,140,8,0
27083,A,140,0,0
27093,A,140,1,0
27103,A,140,0,0
27113,A,140,1,0
27123,A,140,1,0
27133,A,140,0,0
27143,A,140,1,0
27153,A,140,1,0
27163,A,140,0,0
27173,A,140,1,0
27183,A,140,0,0
27193,A,140,1,0
27203,A,140,0,0
27213,A,140,1,0
27338,A,140,8,0
27349,A,140,0,0
27359,A,140,1,0
27369,A,140,0,0
27379,A,140,3,0
27389,A,140,1,0
27399,A,140,0,0
27409,A,140,1,0
27419,A,140,1,0
27429,A,140,0,0
27439,A,140,1,0
27449,A,140,1,0
27459,A,140,0,0
27469,A,140,1,0
27479,A,140,0,0
27603,A,140,8,0
27613,A,140,1,0
27623,A,140,0,0
27633,A,140,1,0
27643,A,140,0,0
27653,A,140,1,0
27663,A,140,0,0
27673,A,140,1,0
27683,A,140,1,0
27693,A,140,0,0
27703,A,140,1,0
27713,A,140,1,0
27723,A,140,0,0
27733,A,140,1,0
27857,A,140,8,0
27867,A,140,1,0
27877,A,140,1,0
27887,A,140,0,0
27897,A,140,1,0
27907,A,140,0,0
27917,A,140,1,0
27927,A,140,0,0
27937,A,140,1,0
27947,A,140,1,0
27957,A,140,0,0
27967,A,140,1,0
27977,A,140,1,0
27987,A,140,0,0
27997,A,140,1,0
28122,A,140,8,0
28133,A,140,1,0
28143,A,140,1,0
30149,A,150,7,0
30159,A,150,0,0
30169,A,150,0,0
30179,A,150,0,0
30189,A,150,0,0
30199,A,150,0,0
30209,A,150,0,0
30219,A,150,1,0
30229,A,150,0,0
30239,A,150,0,0
30249,A,150,0,0
30259,A,150,1,0
30269,A,150,0,0
30279,A,150,1,0
30289,A,150,0,0
30299,A,150,1,0
30309,A,150,0,0
30434,A,150,7,0
30445,A,150,0,0
30455,A,150,1,0
30465,A,150,1,0
30475,A,150,0,0
30485,A,150,1,0
30495,A,150,1,0
30505,A,150,0,0
30515,A,150,1,0
30525,A,150,1,0
30535,A,150,0,0
30545,A,150,1,0
30555,A,150,0,0
30565,A,150,1,0
30575,A,150,0,0
30699,A,150,9,0
30709,A,150,1,0
30719,A,150,1,0
30729,A,150,0,0
30739,A,150,1,0
30749,A,150,1,0
30759,A,150,0,0
30769,A,150,1,0
30779,A,150,1,0
30789,A,150,0,0
30799,A,150,1,0
30809,A,150,1,0
30819,A,150,0,0
30829,A,150,1,0
30839,A,150,0,0
30964,A,150,10,0
30975,A,150,1,0
30985,A,150,1,0
30995,A,150,0,0
31005,A,150,1,0
31015,A,150,0,0
31025,A,150,1,0
31035,A,150,1,0
31045,A,150,0,0
31055,A,150,1,0
31065,A,150,1,0
31075,A,150,0,0
31085,A,150,1,0
31095,A,150,1,0
31105,A,150,0,0
31229,A,150,8,0
31239,A,150,1,0
31249,A,150,1,0
31259,A,150,0,0
31269,A,150,1,0
31279,A,150,1,0
31289,A,150,0,0
31299,A,150,1,0
31309,A,150,0,0
31319,A,150,1,0
31329,A,150,1,0
31339,A,150,0,0
31349,A,150,1,0
31359,A,150,1,0
31483,A,150,8,0
31493,A,150,1,0
31503,A,150,0,0
31513,A,150,1,0
31523,A,150,0,0
31533,A,150,1,0
31543,A,150,1,0
31553,A,150,0,0
31563,A,150,1,0
31573,A,150,0,0
31583,A,150,1,0
31593,A,150,1,0
31603,A,150,0,0
31613,A,150,1,0
31623,A,150,1,0
31748,A,150,10,0
31759,A,150,0,0
31769,A,150,1,0
31779,A,150,1,0
31789,A,150,0,0
31799,A,150,1,0
31809,A,150,1,0
31819,A,150,0,0
31829,A,150,1,0
31839,A,150,1,0
31849,A,150,0,0
31859,A,150,1,0
31869,A,150,1,0
31879,A,150,0,0
31889,A,150,1,0
32013,A,150,9,0
32023,A,150,1,0
32033,A,150,0,0
32043,A,150,1,0
32053,A,150,1,0
32063,A,150,0,0
32073,A,150,1,0
32083,A,150,1,0
32093,A,150,0,0
32103,A,150,1,0
32113,A,150,1,0
32123,A,150,0,0
32133,A,150,1,0
32143,A,150,1,0
32153,A,150,0,0
32278,A,150,10,0
32289,A,150,1,0
32299,A,150,1,0
32309,A,150,0,0
32319,A,150,1,0
32329,A,150,0,0
32339,A,150,1,0
32349,A,150,1,0
32359,A,150,0,0
32369,A,150,1,0
32379,A,150,1,0
32389,A,150,0,0
32399,A,150,1,0
32409,A,150,0,0
32419,A,150,1,0
32543,A,150,8,0
32553,A,150,1,0
32563,A,150,0,0
32573,A,150,1,0
32583,A,150,1,0
32593,A,150,0,0
32603,A,150,1,0
32613,A,150,1,0
32623,A,150,0,0
32633,A,150,1,0
32643,A,150,1,0
32653,A,150,0,0
32663,A,150,1,0
32673,A,150,1,0
32683,A,150,0,0
32808,A,150,8,0
32819,A,150,1,0
32829,A,150,1,0
32839,A,150,0,0
32849,A,150,1,0
32859,A,150,1,0
32869,A,150,0,0
32879,A,150,1,0
32889,A,150,1,0
32899,A,150,0,0
32909,A,150,1,0
32919,A,150,0,0
32929,A,150,1,0
32939,A,150,1,0
32949,A,150,0,0
33073,A,150,8,0
33083,A,150,1,0
33093,A,150,0,0
33103,A,150,1,0
33113,A,150,1,0
33123,A,150,0,0
33133,A,150,1,0
33143,A,150,1,0
33153,A,150,0,0
33163,A,150,1,0
33173,A,150,1,0
33183,A,150,0,0
33193,A,150,1,0
33203,A,150,1,0
33327,A,150,8,0
33337,A,150,0,0
33347,A,150,1,0
33357,A,150,1,0
33367,A,150,0,0
33377,A,150,1,0
33387,A,150,1,0
33397,A,150,0,0
33407,A,150,1,0
33417,A,150,1,0
33427,A,150,0,0
33437,A,150,1,0
33447,A,150,0,0
33457,A,150,1,0
33467,A,150,1,0
33592,A,150,7,0
33603,A,150,1,0
33613,A,150,1,0
33623,A,150,0,0
33633,A,150,1,0
33643,A,150,1,0
33653,A,150,0,0
33663,A,150,1,0
33673,A,150,1,0
33683,A,150,0,0
33693,A,150,1,0
33703,A,150,1,0
33713,A,150,0,0
33723,A,150,1,0
33733,A,150,1,0
33857,A,150,8,0
33867,A,150,0,0
33877,A,150,1,0
33887,A,150,1,0
33897,A,150,0,0
33907,A,150,1,0
33917,A,150,1,0
33927,A,150,0,0
33937,A,150,1,0
33947,A,150,1,0
33957,A,150,0,0
33967,A,150,1,0
33977,A,150,1,0
33987,A,150,0,0
33997,A,150,1,0
34122,A,150,8,0
34133,A,150,1,0
34143,A,150,0,0
36149,A,160,8,0
36159,A,160,0,0
36169,A,160,0,0
36179,A,160,0,0
36189,A,160,0,0
36199,A,160,0,0
36209,A,160,0,0
36219,A,160,1,0
36229,A,160,0,0
36239,A,160,1,0
36249,A,160,0,0
36259,A,160,0,0
36269,A,160,1,0
36279,A,160,0,0
36289,A,160,1,0
36299,A,160,0,0
36309,A,160,1,0
36434,A,160,7,0
36445,A,160,1,0
36455,A,160,1,0
36465,A,160,0,0
36475,A,160,1,0
36485,A,160,1,0
36495,A,160,0,0
36505,A,160,1,0
36515,A,160,1,0
36525,A,160,0,0
36535,A,160,1,0
36545,A,160,1,0
36555,A,160,0,0
36565,A,160,1,0
36575,A,160,1,0
36699,A,160,8,0
36709,A,160,0,0
36719,A,160,1,0
36729,A,160,1,0
36739,A,160,0,0
36749,A,160,1,0
36759,A,160,1,0
36769,A,160,0,0
36779,A,160,1,0
36789,A,160,1,0
36799,A,160,0,0
36809,A,160,1,0
36819,A,160,1,0
36829,A,160,0,0
36839,A,160,1,0
36964,A,160,10,0
36975,A,160,1,0
36985,A,160,1,0
36995,A,160,0,0
37005,A,160,1,0
37015,A,160,0,0
37025,A,160,1,0
37035,A,160,1,0
37045,A,160,1,0
37055,A,160,0,0
37065,A,160,1,0
37075,A,160,1,0
37085,A,160,0,0
37095,A,160,1,0
37105,A,160,1,0
37229,A,160,8,0
37239,A,160,1,0
37249,A,160,0,0
37259,A,160,1,0
37269,A,160,1,0
37279,A,160,0,0
37289,A,160,1,0
37299,A,160,1,0
37309,A,160,0,0
37319,A,160,1,0
37329,A,160,1,0
37339,A,160,0,0
37349,A,160,1,0
37359,A,160,1,0
37483,A,160,8,0
37493,A,160,0,0
37503,A,160,1,0
37513,A,160,1,0
37523,A,160,0,0
37533,A,160,1,0
37543,A,160,1,0
37553,A,160,0,0
37563,A,160,1,0
37573,A,160,1,0
37583,A,160,0,0
37593,A,160,1,0
37603,A,160,1,0
37613,A,160,0,0
37623,A,160,1,0
37748,A,160,9,0
37759,A,160,0,0
37769,A,160,1,0
37779,A,160,1,0
37789,A,160,0,0
37799,A,160,1,0
37809,A,160,1,0
37819,A,160,0,0
37829,A,160,1,0
37839,A,160,1,0
37849,A,160,0,0
37859,A,160,1,0
37869,A,160,1,0
37879,A,160,0,0
37889,A,160,1,0
38013,A,160,8,0
38023,A,160,1,0
38033,A,160,1,0
38043,A,160,0,0
38053,A,160,1,0
38063,A,160,1,0
38073,A,160,0,0
38083,A,160,1,0
38093,A,160,1,0
